  0  0
  3.950726877310906E-007  1.399246091012112E-004
  1.580345076523937E-006  2.797793551786618E-004
  3.555815293598830E-006  4.195593148990251E-004
  6.321480216953113E-006  5.592644307904003E-004
  9.877335475638738E-006  6.988946445038416E-004
  1.422337545015084E-005  8.384498968307249E-004
  1.935959327181713E-005  9.779301276800463E-004
  2.528598082346400E-005  1.117335276100985E-003
  3.200252873902798E-005  1.256665280269780E-003
  3.950922640366672E-005  1.395920077493375E-003
  4.780606195370352E-005  1.535099604208457E-003
  5.689302227690485E-005  1.674203795985952E-003
  6.677009301225834E-005  1.813232587526736E-003
  7.743725854991723E-005  1.952185912661375E-003
  8.889450203158900E-005  2.091063704355248E-003
  1.011418053502022E-004  2.229865894703898E-003
  1.141791491501287E-004  2.368592414935861E-003
  1.280065128271279E-004  2.507243195411923E-003
  1.426238745284025E-004  2.645818165625723E-003
  1.580312111527093E-004  2.784317254204764E-003
  1.742284983502485E-004  2.922740388909362E-003
  1.912157105228296E-004  3.061087496634196E-003
  2.089928208238168E-004  3.199358503407844E-003
  2.275598011583502E-004  3.337553334394575E-003
  2.469166221830132E-004  3.475671913891899E-003
  2.670632533064432E-004  3.613714165335150E-003
  2.879996626887760E-004  3.751680011293575E-003
  3.097258172420903E-004  3.889569373473627E-003
  3.322416826304631E-004  4.027382172719312E-003
  3.555472232696921E-004  4.165118329010637E-003
  3.796424023277400E-004  4.302777761466517E-003
  4.045271817245677E-004  4.440360388343921E-003
  4.302015221322453E-004  4.577866127038730E-003
  4.566653829750078E-004  4.715294894086266E-003
  4.839187224294217E-004  4.852646605162382E-003
  5.119614974241626E-004  4.989921175082608E-003
  5.407936636405708E-004  5.127118517805170E-003
  5.704151755121512E-004  5.264238546428835E-003
  6.008259862251286E-004  5.401281173195872E-003
  6.320260477181705E-004  5.538246309491068E-003
  6.640153106827196E-004  5.675133865843587E-003
  6.967937245628830E-004  5.811943751926806E-003
  7.303612375557100E-004  5.948675876559876E-003
  7.647177966110252E-004  6.085330147707414E-003
  7.998633474316508E-004  6.221906472480837E-003
  8.357978344736283E-004  6.358404757139634E-003
  8.725212009460526E-004  6.494824907091140E-003
  9.100333888112933E-004  6.631166826891866E-003
  9.483343387849952E-004  6.767430420247965E-003
  9.874239903364113E-004  6.903615590016921E-003
  1.027302281688125E-003  7.039722238207063E-003
  1.067969149816550E-003  7.175750265979840E-003
  1.109424530451708E-003  7.311699573649575E-003
  1.151668358077507E-003  7.447570060684973E-003
  1.194700565931739E-003  7.583361625709679E-003
  1.238521086006306E-003  7.719074166503590E-003
  1.283129849047160E-003  7.854707580003287E-003
  1.328526784554696E-003  7.990261762303840E-003
  1.374711820783470E-003  8.125736608658625E-003
  1.421684884742702E-003  8.261132013481446E-003
  1.469445902196054E-003  8.396447870346590E-003
  1.517994797662015E-003  8.531684071990609E-003
  1.567331494413904E-003  8.666840510313037E-003
  1.617455914479926E-003  8.801917076377256E-003
  1.668367978643504E-003  8.936913660412158E-003
  1.720067606443054E-003  9.071830151812297E-003
  1.772554716172492E-003  9.206666439139992E-003
  1.825829224881226E-003  9.341422410126109E-003
  1.879891048374105E-003  9.476097951670721E-003
  1.934740101211863E-003  9.610692949845057E-003
  1.990376296710894E-003  9.745207289891795E-003
  2.046799546943867E-003  9.879640856227398E-003
  2.104009762739334E-003  1.001399353244206E-002
  2.162006853682341E-003  1.014826520130204E-002
  2.220790728114097E-003  1.028245574474978E-002
  2.280361293132693E-003  1.041656504390652E-002
  2.340718454592605E-003  1.055059297907206E-002
  2.401862117105469E-003  1.068453942972750E-002
  2.463792184039748E-003  1.081840427453543E-002
  2.526508557521123E-003  1.095218739134179E-002
  2.590011138432602E-003  1.108588865717712E-002
  2.654299826414686E-003  1.121950794825792E-002
  2.719374519865425E-003  1.135304513998779E-002
  2.785235115940810E-003  1.148650010695932E-002
  2.851881510554655E-003  1.161987272295490E-002
  2.919313598378936E-003  1.175316286094849E-002
  2.987531272844013E-003  1.188637039310719E-002
  3.056534426138624E-003  1.201949519079228E-002
  3.126322949210059E-003  1.215253712456076E-002
  3.196896731764542E-003  1.228549606416720E-002
  3.268255662267239E-003  1.241837187856492E-002
  3.340399627942470E-003  1.255116443590757E-002
  3.413328514773772E-003  1.268387360355046E-002
  3.487042207504343E-003  1.281649924805256E-002
  3.561540589637036E-003  1.294904123517775E-002
  3.636823543434531E-003  1.308149942989633E-002
  3.712890949919556E-003  1.321387369638672E-002
  3.789742688875219E-003  1.334616389803726E-002
  3.867378638844898E-003  1.347836989744738E-002
  3.945798677132795E-003  1.361049155642980E-002
  4.025002679803713E-003  1.374252873601150E-002
  4.104990521683671E-003  1.387448129643610E-002
  4.185762076359789E-003  1.400634909716500E-002
  4.267317216180677E-003  1.413813199687939E-002
  4.349655812256492E-003  1.426982985348178E-002
  4.432777734459326E-003  1.440144252409795E-002
  4.516682851423204E-003  1.453296986507839E-002
  4.601371030544477E-003  1.466441173200040E-002
  4.686842137981817E-003  1.479576797966945E-002
  4.773096038656666E-003  1.492703846212141E-002
  4.860132596253286E-003  1.505822303262406E-002
  4.947951673219042E-003  1.518932154367902E-002
  5.036553130764676E-003  1.532033384702369E-002
  5.125936828864253E-003  1.545125979363267E-002
  5.216102626255881E-003  1.558209923372039E-002
  5.307050380441325E-003  1.571285201674206E-002
  5.398779947686783E-003  1.584351799139640E-002
  5.491291183022773E-003  1.597409700562703E-002
  5.584583940244470E-003  1.610458890662460E-002
  5.678658071911979E-003  1.623499354082872E-002
  5.773513429350396E-003  1.636531075392974E-002
  5.869149862650302E-003  1.649554039087103E-002
  5.965567220667822E-003  1.662568229585075E-002
  6.062765351024901E-003  1.675573631232390E-002
  6.160744100109528E-003  1.688570228300428E-002
  6.259503313076065E-003  1.701558004986665E-002
  6.359042833845308E-003  1.714536945414858E-002
  6.459362505105037E-003  1.727507033635281E-002
  6.560462168309911E-003  1.740468253624894E-002
  6.662341663681959E-003  1.753420589287580E-002
  6.765000830210754E-003  1.766364024454343E-002
  6.868439505653745E-003  1.779298542883534E-002
  6.972657526536308E-003  1.792224128261035E-002
  7.077654728152249E-003  1.805140764200502E-002
  7.183430944563918E-003  1.818048434243569E-002
  7.289986008602534E-003  1.830947121860067E-002
  7.397319751868359E-003  1.843836810448233E-002
  7.505432004731083E-003  1.856717483334948E-002
  7.614322596330103E-003  1.869589123775955E-002
  7.723991354574578E-003  1.882451714956058E-002
  7.834438106143926E-003  1.895305239989377E-002
  7.945662676488052E-003  1.908149681919561E-002
  8.057664889827620E-003  1.920985023720019E-002
  8.170444569154223E-003  1.933811248294135E-002
  8.284001536230767E-003  1.946628338475512E-002
  8.398335611591756E-003  1.959436277028200E-002
  8.513446614543507E-003  1.972235046646922E-002
  8.629334363164598E-003  1.985024629957329E-002
  8.745998674305921E-003  1.997805009516206E-002
  8.863439363591075E-003  2.010576167811718E-002
  8.981656245416747E-003  2.023338087263667E-002
  9.100649132952943E-003  2.036090750223713E-002
  9.220417838143147E-003  2.048834138975610E-002
  9.340962171704881E-003  2.061568235735469E-002
  9.462281943129813E-003  2.074293022651985E-002
  9.584376960684038E-003  2.087008481806679E-002
  9.707247031408572E-003  2.099714595214163E-002
  9.830891961119415E-003  2.112411344822363E-002
  9.955311554408097E-003  2.125098712512793E-002
  1.008050561464174E-002  2.137776680100782E-002
  1.020647394396368E-002  2.150445229335745E-002
  1.033321634329337E-002  2.163104341901416E-002
  1.046073261232711E-002  2.175753999416119E-002
  1.058902254953803E-002  2.188394183433013E-002
  1.071808595217671E-002  2.201024875440360E-002
  1.084792261627127E-002  2.213646056861769E-002
  1.097853233662771E-002  2.226257709056458E-002
  1.110991490683039E-002  2.238859813319524E-002
  1.124207011924216E-002  2.251452350882191E-002
  1.137499776500489E-002  2.264035302912089E-002
  1.150869763403956E-002  2.276608650513495E-002
  1.164316951504690E-002  2.289172374727632E-002
  1.177841319550738E-002  2.301726456532895E-002
  1.191442846168189E-002  2.314270876845162E-002
  1.205121509861173E-002  2.326805616518021E-002
  1.218877289011927E-002  2.339330656343074E-002
  1.232710161880807E-002  2.351845977050192E-002
  1.246620106606328E-002  2.364351559307785E-002
  1.260607101205208E-002  2.376847383723090E-002
  1.274671123572391E-002  2.389333430842437E-002
  1.288812151481089E-002  2.401809681151526E-002
  1.303030162582808E-002  2.414276115075701E-002
  1.317325134407399E-002  2.426732712980241E-002
  1.331697044363078E-002  2.439179455170629E-002
  1.346145869736459E-002  2.451616321892828E-002
  1.360671587692625E-002  2.464043293333592E-002
  1.375274175275110E-002  2.476460349620711E-002
  1.389953609405981E-002  2.488867470823325E-002
  1.404709866885850E-002  2.501264636952198E-002
  1.419542924393918E-002  2.513651827960000E-002
  1.434452758488008E-002  2.526029023741607E-002
  1.449439345604608E-002  2.538396204134384E-002
  1.464502662058914E-002  2.550753348918482E-002
  1.479642684044846E-002  2.563100437817118E-002
  1.494859387635100E-002  2.575437450496871E-002
  1.510152748781196E-002  2.587764366567989E-002
  1.525522743313484E-002  2.600081165584663E-002
  1.540969346941223E-002  2.612387827045342E-002
  1.556492535252596E-002  2.624684330393028E-002
  1.572092283714732E-002  2.636970655015546E-002
  1.587768567673786E-002  2.649246780245893E-002
  1.603521362354948E-002  2.661512685362494E-002
  1.619350642862494E-002  2.673768349589533E-002
  1.635256384179812E-002  2.686013752097234E-002
  1.651238561169466E-002  2.698248872002184E-002
  1.667297148573210E-002  2.710473688367623E-002
